λ,T,Optical Density
1879,0.9303387399999999,0.03135889431987858
1878,0.92809292,0.032408540351125004
1877,0.92557293,0.033589355572664896
1876,0.9233432,0.03463684484366858
1875,0.92172766,0.035397379630498556
1874,0.9197775699999999,0.036317185481707794
1873,0.91877617,0.03679027748627906
1872,0.91741262,0.03743528997396832
1871,0.9165712899999999,0.03783375039676563
1870,0.91627521,0.03797406319581387
1869,0.91721337,0.03752962328913021
1868,0.91719493,0.03753835459529209
1867,0.91834665,0.03699335391343482
1866,0.9192561600000001,0.03656345121156667
1865,0.92060239,0.03592790195729071
1864,0.92219915,0.0351752824099096
1863,0.92407018,0.03429504433256608
1862,0.92634851,0.03322559269731649
1861,0.9278213200000001,0.03253565223979389
1860,0.9292377,0.03187317880095445
1859,0.93090275,0.031095686735530342
1858,0.93208937,0.03054244490237975
1857,0.9335057299999999,0.029883011941208366
1856,0.93438535,0.029473979375550935
1855,0.93468563,0.029334434168821633
1854,0.93539915,0.02900302907202758
1853,0.9356887899999999,0.0288685735479936
1852,0.9359621699999999,0.028741704351926144
1851,0.93591637,0.028762956465084175
1850,0.93613539,0.0286613362215708
1849,0.93581314,0.028810861057251804
1848,0.93616199,0.028648996052383146
1847,0.93509638,0.029143624266536532
1846,0.93425426,0.02953491318367683
1845,0.9341959900000001,0.029562001236429287
1844,0.9327405299999999,0.030239151603264965
1843,0.9328901999999999,0.03016946915839453
1842,0.93338656,0.029938456889752968
1841,0.9325939700000001,0.030307396949500322
1840,0.9330452300000001,0.030097303023809203
1839,0.93350285,0.029884351804475465
1838,0.9329014499999999,0.030164231903825965
1837,0.93367243,0.029805465093374995
1836,0.93455981,0.029392899398294776
1835,0.9353439,0.029028681734622915
1834,0.93605177,0.028700131172606492
1833,0.93662385,0.028434787626417768
1832,0.93757335,0.027994745729176426
1831,0.9380592,0.027769752855436883
1830,0.93850945,0.027561350040832457
1829,0.93817966,0.027713986913821174
1828,0.93795598,0.02781754338180914
1827,0.93708279,0.02822203808574197
1826,0.93586258,0.028787917425552322
1825,0.93349955,0.029885887069550966
1824,0.9304058399999999,0.03132757227808783
1823,0.9285529499999999,0.03219332591758478
1822,0.9263587200000001,0.03322080602990511
1821,0.92256046,0.035005162747258366
1820,0.91802099,0.037147388802068845
1819,0.91207748,0.03996826725580703
1818,0.90740934,0.042196754836824925
1817,0.90235806,0.0446210981278527
1816,0.89798573,0.046730564704074426
1815,0.89299969,0.04914869187440179
1814,0.8876850500000001,0.05174109425418435
1813,0.88298486,0.05404674293978851
1812,0.87836972,0.056322644050149785
1811,0.87437128,0.05830411585977625
1810,0.87050743,0.060227517718126525
1809,0.8674068699999999,0.06177714249245021
1808,0.86521687,0.06287502127584635
1807,0.86348277,0.06374632395475036
1806,0.8619986000000001,0.06449343952652663
1805,0.8620197500000001,0.06448278380665831
1804,0.8627481899999999,0.06411594316233686
1803,0.8640748600000001,0.06344863034917313
1802,0.8659790900000001,0.06249259436516161
1801,0.86865929,0.06115053136216506
1800,0.87245361,0.059257656009620144
1799,0.87662295,0.05718716369815623
1798,0.88138562,0.05483403937817048
1797,0.88630022,0.05241914289383372
1796,0.8909203800000001,0.05016110636908972
1795,0.89577286,0.047802099885072565
1794,0.90018998,0.04566582549543767
