λ,T
877.0,0.0753112
878.0,0.067622
879.0,0.0621127
880.0,0.0573873
881.0,0.0538460999999999
882.0,0.0513493
883.0,0.0491689
884.0,0.0477731
885.0,0.0467178
886.0,0.0461602
887.0,0.0460536
888.0,0.0462274
889.0,0.0467898
890.0,0.0478048
891.0,0.049087
892.0,0.0508035
893.0,0.0531416
894.0,0.0561836999999999
895.0,0.0595594999999999
896.0,0.0638768
897.0,0.0690713
898.0,0.0754976
899.0,0.0828641
900.0,0.0915287
901.0,0.1036159999999999
902.0,0.117944
903.0,0.1343329999999999
904.0,0.156527
905.0,0.180971
906.0,0.214383
907.0,0.25494
908.0,0.299825
909.0,0.357633
910.0,0.415465
911.0,0.468036
912.0,0.5185029999999999
913.0,0.558424
914.0,0.587499
915.0,0.613622
916.0,0.6477809999999999
917.0,0.690903
918.0,0.725874
919.0,0.723263
920.0,0.662796
921.0,0.570661
922.0,0.4767969999999999
923.0,0.406893
924.0,0.352962
925.0,0.315067
926.0,0.287941
927.0,0.2686489999999999
928.0,0.256128
929.0,0.2470929999999999
930.0,0.241774
931.0,0.23963
932.0,0.24045
933.0,0.243866
934.0,0.250026
935.0,0.258805
936.0,0.269402
937.0,0.283617
938.0,0.300977
939.0,0.3225059999999999
940.0,0.34662
941.0,0.3748599999999999
942.0,0.410145
943.0,0.447847
944.0,0.490396
945.0,0.538134
946.0,0.590552
947.0,0.64282
948.0,0.6950749999999999
949.0,0.733356
950.0,0.7543420000000001
951.0,0.7417940000000001
952.0,0.7009029999999999
953.0,0.6386970000000001
954.0,0.566766
955.0,0.496023
956.0,0.43408
957.0,0.384042
958.0,0.338658
959.0,0.302123
960.0,0.271065
961.0,0.246999
962.0,0.226188
963.0,0.208265
964.0,0.1945349999999999
965.0,0.182581
966.0,0.172794
967.0,0.163718
968.0,0.156306
969.0,0.150724
970.0,0.145953
971.0,0.141867
972.0,0.13869
973.0,0.1364
